Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time20-Jan-2016,09:38:39.012,34D5 31D3, 3,36,19-Jan-2016,21:56:41.602
20-Feb-2016,13:32:18.856,5252 4B55, F,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:19.400,5266 5252, D,19,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:20.908,5252 4B55, F,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:21.479,5266 5252, D,19,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:22.960,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:23.557,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:25.012,5252 4B55, F,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:25.636,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:27.064,5252 4B55, F,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:27.714,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:29.116,5252 4B55, F,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:29.793,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:31.167,5252 4B55, 0,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:31.871,5266 5252, D,48,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:33.219,5252 4B55, 0,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:33.949,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:35.271,5252 4B55, 0,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:36.027,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:37.323,5252 4B55, 0,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:38.056,5266 5252, C,F8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:39.374,66AA B4D5, E,6A,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:40.096,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:40.184,66AA B4D5, D,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:41.427,5252 4B55, 0,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:42.132,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:42.263,66AA B4D5, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:43.477,5252 4B55, 0,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:44.162,5266 5252, D,48,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:44.341,66AA B4D5, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:45.529,5252 4B55, 0,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:46.185,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:46.420,67FF FFF8, D,D9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:47.580,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:48.498,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:49.631,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:50.577,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:51.683,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:52.655,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:53.735,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:54.734,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:55.786,5252 4B55, F,89,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:56.812,5266 5252, D,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:57.067,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:57.838,5266 552A, 0,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:58.926,5266 5252, D,48,20-Feb-2016,13:29:49.511
20-Feb-2016,13:32:59.889,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:00.969,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:01.940,5252 4B55, F,99,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:03.047,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:03.992,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:05.126,5266 5252, D,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:07.203,5252 4B55, F,A9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:08.096,5252 4B55, F,69,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:09.277,5266 5252, D,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:10.147,5252 4B55, F,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:11.346,5266 5252, D,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:12.199,5252 4B55, F,39,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:13.413,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:14.251,5252 4B55, F,B9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:15.482,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:16.301,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:17.550,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:18.350,5252 4B55, F,B9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:19.614,5266 5252, D,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:20.396,5252 4B55, F,B9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:21.674,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:22.440,525F FF80, F,A9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:24.484,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:26.528,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:26.876,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:28.576,5252 4B55, F,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:28.955,5266 5252, D,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:30.625,5252 4B55, F,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:31.032,5266 5252, C,AA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:32.671,5252 4B55, F,A9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:33.110,5266 5252, C,CA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:34.714,5252 4B55, F,09,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:35.185,5266 5252, C,CA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:37.256,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:38.791,5252 4B55, D,F8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:39.214,5266 5252, C,E9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:39.325,66AA AD99, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:41.261,5252 4B55, F,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:41.392,66AA AD99, D,09,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:43.237,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:43.458,66AA AD99, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:45.250,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:45.522,66AA AD99, D,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:47.261,5252 4B55, F,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:47.584,66AA AD99, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:48.743,5252 4B55, F,A9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:49.273,5266 5252, C,BA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:49.646,66AA AD99, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:49.777,5252 4B57, E,F9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:50.795,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:51.285,5266 5252, C,AB,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:51.814,66AA AD99, D,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:53.296,66AA B4D5, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:53.854,66AA AD99, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:55.308,66AA B4D5, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:55.893,66AA AD99, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:57.931,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:59.002,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:59.325,5266 5252, E,48,20-Feb-2016,13:29:49.511
20-Feb-2016,13:33:59.970,66AA AD99, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:01.055,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:01.323,5266 5252, C,9B,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:01.560,66AA ADFF, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:02.009,5252 4B55, F,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:02.437,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:03.108,5252 4B4B, 1,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:03.629,5266 5252, D,19,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:04.046,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:04.492,66AA B4D5, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:05.156,5252 4B4B, 1,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:05.696,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:06.082,5252 4B55, F,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:06.547,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:07.198,5252 4B4B, 1,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:07.763,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:08.120,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:08.597,66AA B4D5, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:09.235,5252 4B4B, 1,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:09.830,5266 5FFF, D,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:10.159,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:10.642,66AA B4D5, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:11.896,5252 4B4B, 1,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:12.198,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:12.716,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:13.935,7FFF C000, 1,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:14.233,5266 552A, 0,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:16.029,66AA B4D5, E,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:16.264,5252 4B55, F,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:18.095,66AA B4D5, D,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:18.290,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:18.365,66AA B7FF, E,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:20.162,66AA AD99, C,DB,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:20.372,5252 4B55, F,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:21.074,66AA AD99, C,AB,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:22.229,5266 5252, D,19,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:23.124,5252 4B55, F,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:24.297,5266 5252, D,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:25.173,5252 4B55, F,69,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:26.364,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:26.539,5252 4B55, F,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:27.222,66AA B4D5, E,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:28.432,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:29.270,5252 4B55, F,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:30.499,5266 5252, D,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:30.591,5252 4B55, F,99,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:31.317,7FFF FE00, D,D9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:32.565,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:33.364,5252 4B55, F,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:34.631,5266 5252, C,6C,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:36.696,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:38.761,5252 4B55, F,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:40.826,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:41.569,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:42.891,5266 5252, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:43.621,5252 4B55, F,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:44.435,5266 5252, D,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:44.957,66AA AD99, C,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:45.672,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:46.433,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:47.022,66AA AFFF, C,EA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:47.723,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:49.086,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:49.774,5252 4B55, F,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:51.150,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:51.826,5252 4B55, F,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:53.213,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:53.878,5252 4B55, F,28,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:55.276,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:55.929,5252 4B55, F,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:57.340,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:57.981,5252 4B55, F,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:34:59.403,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:00.033,5252 4B55, F,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:01.466,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:02.085,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:03.531,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:04.136,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:05.595,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:06.188,5252 4B55, F,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:07.661,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:08.239,5252 4B55, F,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:09.726,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:10.291,5252 4B55, F,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:11.791,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:12.343,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:13.858,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:14.395,5252 4B55, F,89,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:15.924,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:16.446,5252 4B55, F,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:18.498,5266 5252, D,99,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:20.059,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:20.550,5252 4B55, F,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:22.131,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:22.602,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:23.109,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:24.203,67FF F800, D,18,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:24.654,5252 4B55, F,A9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:26.276,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:26.703,5252 4B55, F,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:28.351,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:28.749,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:30.426,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:30.793,5252 4B55, F,48,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:32.502,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:32.836,5252 4B55, F,F8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:34.878,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:36.655,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:36.922,5252 4B55, F,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:38.731,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:38.968,5252 4B55, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:40.806,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:41.014,5252 4B55, E,F9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:42.882,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:43.060,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:45.107,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:47.033,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:47.155,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:49.109,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:49.203,5252 4B55, F,F8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:51.185,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:51.253,5252 4B55, F,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:53.260,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:55.333,5252 4B55, F,29,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:57.407,5252 4B55, F,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:35:59.458,5252 4B55, F,49,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:01.509,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:03.561,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:03.620,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:05.612,5252 4B55, F,48,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:05.689,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:07.664,5252 4B55, F,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:07.756,5266 5252, D,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:09.715,5252 4B55, F,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:09.821,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:11.767,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:11.884,5266 5252, D,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:13.816,5252 4B55, E,E8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:13.945,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:15.864,5252 7FFE, E,FA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:17.914,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:19.965,5266 5252, D,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:22.012,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:22.291,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:24.301,66AA AD99, C,F8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:26.098,66AA AD99, D,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:26.309,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:28.139,66AA AD99, C,E9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:28.324,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:30.216,5252 4B55, F,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:30.391,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:32.223,5252 4B55, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:32.456,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:34.267,5252 4B55, 0,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:34.518,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:36.313,5252 4B80, F,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:36.578,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:38.361,5252 7FFF, F,19,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:40.410,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:42.461,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:44.513,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:46.564,5266 5252, D,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:46.688,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:48.616,5266 553F, 0,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:49.590,5266 5252, D,88,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:50.667,5252 4B55, 0,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:51.662,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:52.719,5252 4B55, 0,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:53.733,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:54.771,5252 4B55, 0,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:55.334,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:55.806,5252 4B4B, 0,F8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:56.823,5252 4B55, 0,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:57.882,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:58.875,5252 4B55, 0,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:36:59.959,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:00.927,5252 4B55, 0,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:02.036,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:02.979,5252 4B55, 0,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:04.114,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:05.066,5252 4B55, 0,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:06.191,5266 5252, D,C9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:07.082,5252 4B55, 0,38,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:08.268,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:09.134,5252 4B55, 0,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:09.254,5266 5252, D,A9,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:10.344,66AA AD99, C,BA,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:11.187,5252 4B55, 0,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:12.421,5266 5252, D,98,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:13.239,5252 4B55, 0,58,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:14.498,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:15.291,5252 4B55, 0,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:16.575,5266 5252, D,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:17.322,5252 4B55, 0,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:18.653,66AA B4D5, D,08,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:19.359,5252 4B55, 0,C8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:20.731,66AA B4D5, D,78,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:21.389,5252 4B55, 0,B8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:21.447,66AA B4D5, D,68,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:22.808,5266 5252, D,A8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:23.413,5252 4B55, 0,D8,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:23.499,66AF FFFF, D,69,20-Feb-2016,13:29:49.511
20-Feb-2016,13:37:24.886,5266 5252, D,98,20-Feb-2016,13:29:49.511
